transaction_id,customer_id,transaction_date,product_sku,product_description,product_category,quantity,avg_price,delivery_charges,coupon_status,coupon_code,discount_pct,payment_method,shipping_provider,transaction_rating,net_revenue
20227,13069,2024-12-02,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.5,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,2.0,19.992
35423,14794,2024-12-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA20,20.0,Debit Card,Australia Post Courier,4.0,19.992
27489,16779,2024-08-05,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,12.99,Used,EXTRA20,20.0,Credit Card,CouriersPlease,3.0,19.992
36219,16235,2024-08-21,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA20,20.0,Debit Card,StarTrack Express,2.0,19.992
19454,17967,2024-01-02,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.5,Used,EXTRA20,20.0,Venmo,Australia Post Courier,3.0,19.992
19338,14573,2024-01-31,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,20.62,6.5,Not Used,no,0.0,Credit Card,Australia Post Express,3.0,20.62
18325,18041,2024-01-19,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,20.62,6.5,Not Used,no,0.0,PayPal,StarTrack Express,3.0,20.62
33840,14135,2024-07-27,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA10,10.0,Debit Card,Australia Post Courier,4.0,22.491
25557,17062,2024-04-14,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA10,10.0,PayPal,StarTrack Express,2.0,22.491
39754,13969,2024-04-10,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA10,10.0,Credit Card,Australia Post Express,2.0,22.491
40669,18161,2024-10-13,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA10,10.0,Venmo,Australia Post Express,4.0,22.491
39928,12916,2024-05-10,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA10,10.0,PayPal,Australia Post Courier,4.0,22.491
34019,15379,2024-07-28,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA10,10.0,Credit Card,Australia Post Courier,5.0,22.491
40032,16931,2024-07-10,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA10,10.0,Venmo,Australia Post Courier,3.0,22.491
31921,17069,2024-05-07,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,30.0,Used,EXTRA10,10.0,Credit Card,Toll Priority,3.0,22.491
17142,12838,2024-05-01,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,25.78,6.5,Used,EXTRA10,10.0,Credit Card,StarTrack Express,3.0,23.202
17865,13777,2024-01-14,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,25.78,6.5,Used,EXTRA10,10.0,Credit Card,Australia Post Express,3.0,23.202
30317,16037,2024-06-13,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Not Used,no,0.0,Credit Card,StarTrack Express,4.0,24.99
21039,16718,2024-02-22,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.5,Not Used,no,0.0,PayPal,Australia Post Courier,2.0,24.99
23485,16059,2024-03-20,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.5,Not Used,no,0.0,PayPal,Australia Post Courier,3.0,24.99
39205,17787,2024-09-27,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Not Used,no,0.0,Credit Card,StarTrack Express,3.0,24.99
20502,18118,2024-02-15,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.5,Not Used,no,0.0,Credit Card,Australia Post Courier,2.0,24.99
24885,12766,2024-05-04,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.5,Not Used,no,0.0,PayPal,StarTrack Express,2.0,24.99
37054,13777,2024-08-30,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Not Used,no,0.0,Debit Card,Australia Post Express,4.0,24.99
23043,15502,2024-03-16,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.5,Not Used,no,0.0,PayPal,Australia Post Express,3.0,24.99
37492,17841,2024-06-09,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Not Used,no,0.0,PayPal,Australia Post Express,5.0,24.99
34133,18041,2024-07-31,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,2.0,24.99
38639,16904,2024-09-21,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,19.99,6.5,Used,EXTRA30,30.0,Credit Card,Australia Post Express,3.0,27.985999999999997
38073,14657,2024-09-13,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,19.99,6.5,Used,EXTRA30,30.0,Credit Card,Australia Post Express,3.0,27.985999999999997
38173,16033,2024-09-14,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,19.99,12.48,Used,EXTRA30,30.0,PayPal,CouriersPlease,3.0,27.985999999999997
36292,17965,2024-08-22,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,19.99,6.0,Used,EXTRA20,20.0,PayPal,Australia Post Express,3.0,31.983999999999998
36041,14669,2024-08-18,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,19.99,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Express,3.0,31.983999999999998
36971,12490,2024-08-30,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,19.99,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,3.0,31.983999999999998
20590,13506,2024-02-16,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,19.99,6.5,Used,EXTRA20,20.0,Credit Card,Australia Post Express,3.0,31.983999999999998
35549,17811,2024-08-14,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,19.99,19.02,Used,EXTRA20,20.0,Credit Card,Toll Priority,3.0,31.983999999999998
37613,17609,2024-07-09,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,24.99,6.0,Used,EXTRA30,30.0,Venmo,Australia Post Courier,4.0,34.986
32934,13963,2024-07-17,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,19.99,6.5,Used,EXTRA10,10.0,Credit Card,Australia Post Express,2.0,35.982
24953,15581,2024-06-04,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,19.99,12.48,Used,EXTRA10,10.0,PayPal,CouriersPlease,3.0,35.982
38162,18212,2024-09-14,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,19.99,6.0,Not Used,no,0.0,Debit Card,Australia Post Express,2.0,39.98
32085,14298,2024-07-07,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,19.99,6.0,Not Used,no,0.0,Credit Card,StarTrack Express,4.0,39.98
36082,15518,2024-08-19,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,19.99,12.99,Not Used,no,0.0,Credit Card,CouriersPlease,2.0,39.98
40426,14068,2024-11-10,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,19.99,13.35,Not Used,no,0.0,Credit Card,CouriersPlease,3.0,39.98
35841,17450,2024-08-16,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,19.99,12.99,Not Used,no,0.0,Credit Card,CouriersPlease,4.0,39.98
35621,17849,2024-08-14,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,24.99,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Express,4.0,39.984
19803,14723,2024-06-02,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,24.99,6.5,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,3.0,39.984
27528,14684,2024-08-05,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,24.99,6.0,Used,EXTRA20,20.0,PayPal,StarTrack Express,2.0,39.984
37268,16638,2024-02-09,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,3,19.99,6.0,Used,EXTRA30,30.0,Credit Card,StarTrack Express,3.0,41.979
37843,17690,2024-11-09,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,3,19.99,6.0,Used,EXTRA30,30.0,Debit Card,Australia Post Courier,3.0,41.979
37640,17609,2024-07-09,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,3,19.99,6.0,Used,EXTRA30,30.0,Credit Card,Australia Post Express,2.0,41.979
40478,14796,2024-12-10,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,24.99,6.0,Used,EXTRA10,10.0,PayPal,Australia Post Courier,4.0,44.982
16992,14307,2024-04-01,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,2,25.78,6.5,Used,EXTRA10,10.0,Credit Card,Australia Post Courier,3.0,46.404
28234,17611,2024-05-17,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,3,19.99,12.48,Used,EXTRA20,20.0,Credit Card,CouriersPlease,3.0,47.976
38849,15831,2024-09-24,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,3,24.99,6.0,Used,EXTRA30,30.0,Venmo,Australia Post Courier,4.0,52.479
40629,14334,2024-10-13,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,3,19.99,6.5,Used,EXTRA10,10.0,Credit Card,StarTrack Express,4.0,53.973
30936,14334,2024-06-21,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,3,19.99,14.96,Not Used,no,0.0,PayPal,CouriersPlease,4.0,59.97
34638,14298,2024-04-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,4,19.99,18.69,Used,EXTRA20,20.0,Credit Card,Toll Priority,5.0,63.967999999999996
35962,17365,2024-08-18,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,4,19.99,28.51,Used,EXTRA20,20.0,Credit Card,Toll Priority,3.0,63.967999999999996
34913,13183,2024-07-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,3,24.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,4.0,74.97
37108,14175,2024-08-31,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,5,19.99,18.59,Used,EXTRA20,20.0,PayPal,Toll Priority,2.0,79.96
34549,12501,2024-03-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,5,19.99,6.0,Used,EXTRA20,20.0,Debit Card,StarTrack Express,4.0,79.96
20014,16725,2024-09-02,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,4,19.99,20.74,Not Used,no,0.0,Credit Card,Toll Priority,4.0,79.96
19131,13402,2024-01-30,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,4,20.62,50.0,Not Used,no,0.0,Debit Card,Toll Priority,3.0,82.48
24919,15298,2024-06-04,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,5,19.99,35.89,Used,EXTRA10,10.0,Debit Card,Toll Priority,4.0,89.955
24740,16385,2024-04-04,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,5,19.99,28.82,Used,EXTRA10,10.0,PayPal,Toll Priority,4.0,89.955
17482,14237,2024-09-01,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,5,20.62,50.74,Used,EXTRA10,10.0,Credit Card,Toll Priority,3.0,92.79
37081,12393,2024-08-31,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,6,19.99,19.99,Used,EXTRA20,20.0,Debit Card,Toll Priority,3.0,95.952
36711,13993,2024-08-27,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,6,19.99,15.72,Used,EXTRA20,20.0,Credit Card,Toll Priority,3.0,95.952
24519,15021,2024-03-30,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,5,19.99,14.42,Not Used,no,0.0,Credit Card,CouriersPlease,3.0,99.949999999999989
40418,14068,2024-11-10,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,5,19.99,17.08,Not Used,no,0.0,Credit Card,Toll Priority,4.0,99.949999999999989
19631,13013,2024-03-02,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,5,19.99,41.3,Not Used,no,0.0,Credit Card,Toll Priority,3.0,99.949999999999989
36372,18109,2024-08-23,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,4,24.99,6.0,Not Used,no,0.0,Credit Card,StarTrack Express,4.0,99.96
34917,13668,2024-07-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,4,24.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Express,3.0,99.96
25989,15811,2024-04-19,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,6,19.99,12.91,Used,EXTRA10,10.0,Debit Card,CouriersPlease,3.0,107.946
34918,13668,2024-07-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,7,19.99,32.18,Used,EXTRA20,20.0,PayPal,Toll Priority,4.0,111.94399999999999
20438,12567,2024-02-14,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,6,24.99,6.5,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,4.0,119.952
23751,17287,2024-03-21,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,10,19.99,34.94,Used,EXTRA30,30.0,PayPal,Toll Priority,2.0,139.92999999999998
38625,15039,2024-09-21,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,10,19.99,6.0,Used,EXTRA30,30.0,Credit Card,Australia Post Courier,2.0,139.92999999999998
23071,17884,2024-03-17,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,10,19.99,12.91,Used,EXTRA30,30.0,Credit Card,CouriersPlease,3.0,139.92999999999998
28095,17338,2024-05-15,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,7,19.99,6.0,Not Used,no,0.0,Credit Card,StarTrack Express,4.0,139.92999999999998
37882,13001,2024-11-09,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,10,19.99,12.91,Used,EXTRA30,30.0,Credit Card,CouriersPlease,3.0,139.92999999999998
17531,12433,2024-10-01,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,8,20.62,18.47,Used,EXTRA10,10.0,PayPal,Toll Priority,3.0,148.464
29193,17372,2024-05-30,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,6,24.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Express,3.0,149.94
34688,12484,2024-04-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,8,19.99,16.47,Not Used,no,0.0,Credit Card,Toll Priority,2.0,159.92
37112,18106,2024-08-31,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,10,19.99,17.84,Used,EXTRA20,20.0,Credit Card,Toll Priority,4.0,159.92
34299,13280,2024-01-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,8,24.99,6.0,Used,EXTRA20,20.0,PayPal,Australia Post Express,2.0,159.936
30561,15379,2024-06-16,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,12,19.99,6.0,Used,EXTRA30,30.0,PayPal,Australia Post Courier,4.0,167.916
31048,17392,2024-06-22,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,10,24.99,6.0,Used,EXTRA30,30.0,PayPal,Australia Post Express,2.0,174.92999999999998
34345,14702,2024-01-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,8,24.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Express,3.0,199.92
24680,17341,2024-03-04,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,12,19.99,42.45,Used,EXTRA10,10.0,PayPal,Toll Priority,2.0,215.892
33356,13715,2024-07-21,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,12,19.99,13.38,Used,EXTRA10,10.0,Venmo,CouriersPlease,4.0,215.892
35990,13798,2024-08-18,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,14,19.99,85.01,Used,EXTRA20,20.0,Credit Card,Toll Priority,3.0,223.88799999999998
25263,12963,2024-10-04,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,12,19.99,98.74,Not Used,no,0.0,Venmo,Toll Priority,4.0,239.88
30237,17189,2024-12-06,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,12,19.99,46.5,Not Used,no,0.0,PayPal,Toll Priority,2.0,239.88
21475,14506,2024-02-27,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,15,19.99,35.96,Used,EXTRA20,20.0,Venmo,Toll Priority,3.0,239.88
20057,13081,2024-09-02,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,15,19.99,176.35,Used,EXTRA20,20.0,PayPal,Toll Priority,4.0,239.88
20160,13838,2024-11-02,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,10,24.99,6.5,Not Used,no,0.0,Venmo,StarTrack Express,4.0,249.89999999999998
37177,17685,2024-01-09,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,10,24.99,6.0,Not Used,no,0.0,Credit Card,StarTrack Express,3.0,249.89999999999998
22279,15048,2024-07-03,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,15,19.99,99.55,Not Used,no,0.0,Venmo,Toll Priority,3.0,299.84999999999997
38553,17091,2024-09-20,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,15,19.99,15.37,Not Used,no,0.0,Credit Card,Toll Priority,4.0,299.84999999999997
22803,16550,2024-03-14,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,15,19.99,18.59,Not Used,no,0.0,PayPal,Toll Priority,2.0,299.84999999999997
38013,14238,2024-12-09,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,22,19.99,16.86,Used,EXTRA30,30.0,Debit Card,Toll Priority,4.0,307.84599999999995
35073,12793,2024-09-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,16,24.99,19.99,Used,EXTRA20,20.0,Debit Card,Toll Priority,4.0,319.872
34103,13093,2024-07-30,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,20,19.99,55.73,Used,EXTRA10,10.0,PayPal,Toll Priority,3.0,359.82
21060,15808,2024-02-22,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,24,19.99,492.84,Used,EXTRA20,20.0,Credit Card,Toll Priority,2.0,383.808
16885,17850,2024-03-01,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,26,19.83,74.74,Not Used,no,0.0,Credit Card,Toll Priority,4.0,515.57999999999993
39748,17094,2024-04-10,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,30,19.99,47.56,Used,EXTRA10,10.0,Debit Card,Toll Priority,2.0,539.7299999999999
30563,15379,2024-06-16,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,30,19.99,102.74,Not Used,no,0.0,Credit Card,Toll Priority,5.0,599.69999999999993
39596,12626,2024-02-10,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,35,19.99,22.58,Used,EXTRA10,10.0,Credit Card,Toll Priority,4.0,629.685
29159,14415,2024-05-30,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,50,24.99,6.0,Not Used,no,0.0,PayPal,Australia Post Courier,5.0,1249.5
38167,18212,2024-09-14,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.2,19.99,Used,EXTRA30,30.0,PayPal,Toll Priority,1.0,0.84
38900,14606,2024-09-25,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.2,6.0,Used,EXTRA30,30.0,Debit Card,StarTrack Express,1.0,0.84
38606,15039,2024-09-21,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.2,6.0,Used,EXTRA30,30.0,Credit Card,Australia Post Courier,1.0,0.84
22502,13155,2024-10-03,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,1,1.2,6.5,Used,EXTRA30,30.0,Credit Card,Australia Post Express,1.0,0.84
43565,14702,2024-11-16,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,1,1.2,6.0,Used,EXTRA20,20.0,Debit Card,Australia Post Express,2.0,0.96
34276,13081,2024-01-08,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.2,6.0,Used,EXTRA20,20.0,PayPal,Australia Post Express,2.0,0.96
19649,13013,2024-03-02,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,1,1.2,6.5,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,3.0,0.96
27620,15998,2024-09-05,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,1,1.2,6.0,Used,EXTRA20,20.0,PayPal,Australia Post Courier,3.0,0.96
28302,15640,2024-05-18,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,1,1.2,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Express,3.0,0.96
20256,13069,2024-12-02,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,1,1.2,6.5,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,3.0,0.96
37791,18223,2024-09-09,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.5,6.0,Used,EXTRA30,30.0,Credit Card,Australia Post Express,1.0,1.0499999999999998
39202,17787,2024-09-27,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.5,6.0,Used,EXTRA30,30.0,Credit Card,StarTrack Express,1.0,1.0499999999999998
39176,15529,2024-09-27,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.5,12.99,Used,EXTRA30,30.0,Venmo,CouriersPlease,3.0,1.0499999999999998
38112,13089,2024-09-13,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.5,6.0,Used,EXTRA30,30.0,PayPal,StarTrack Express,1.0,1.0499999999999998
33211,13126,2024-07-19,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.2,6.5,Used,EXTRA10,10.0,Credit Card,Australia Post Express,2.0,1.08
16696,12583,2024-01-01,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,1,1.24,6.5,Used,EXTRA10,10.0,Credit Card,Australia Post Courier,2.0,1.116
41687,16222,2024-10-25,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.2,6.0,Not Used,no,0.0,PayPal,Australia Post Express,2.0,1.2
25177,12971,2024-10-04,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.2,6.5,Not Used,no,0.0,Credit Card,Australia Post Courier,2.0,1.2
38606,15039,2024-09-21,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,1,1.2,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,4.0,1.2
28967,12370,2024-05-26,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.5,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Express,3.0,1.2000000000000002
33362,13715,2024-07-21,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.5,6.0,Used,EXTRA10,10.0,PayPal,Australia Post Courier,2.0,1.35
42119,14911,2024-10-30,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.5,75.0,Used,EXTRA10,10.0,Credit Card,Toll Priority,3.0,1.35
40322,13742,2024-10-10,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.5,6.0,Used,EXTRA10,10.0,Credit Card,StarTrack Express,2.0,1.35
41750,14341,2024-10-26,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.5,6.0,Not Used,no,0.0,PayPal,StarTrack Express,2.0,1.5
41944,12782,2024-10-28,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.5,6.0,Not Used,no,0.0,Credit Card,Australia Post Express,1.0,1.5
37238,14329,2024-01-09,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,1,1.5,6.0,Not Used,no,0.0,PayPal,Australia Post Courier,1.0,1.5
21484,14506,2024-02-27,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.5,6.5,Not Used,no,0.0,Cash,StarTrack Express,2.0,1.5
18860,17581,2024-01-25,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,1,1.55,6.5,Not Used,no,0.0,Credit Card,Australia Post Express,2.0,1.55
17032,17908,2024-04-01,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,1,1.55,6.5,Not Used,no,0.0,PayPal,StarTrack Express,3.0,1.55
30555,15379,2024-06-16,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,2,1.2,6.0,Used,EXTRA30,30.0,Credit Card,StarTrack Express,1.0,1.68
31011,13874,2024-06-22,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,2,1.2,6.0,Used,EXTRA30,30.0,Credit Card,Australia Post Express,1.0,1.68
36677,17368,2024-08-26,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,2,1.2,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,3.0,1.92
28361,17890,2024-05-18,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,2,1.2,6.0,Used,EXTRA20,20.0,PayPal,Australia Post Express,4.0,1.92
30801,15224,2024-06-20,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,2,1.5,6.0,Used,EXTRA30,30.0,PayPal,StarTrack Express,3.0,2.0999999999999996
18886,17567,2024-01-26,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,2,1.24,74.74,Used,EXTRA10,10.0,Credit Card,Toll Priority,1.0,2.232
23751,17287,2024-03-21,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,2,1.2,34.94,Not Used,no,0.0,PayPal,Toll Priority,3.0,2.4
34996,17114,2024-08-08,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,2,1.5,12.99,Used,EXTRA20,20.0,Credit Card,CouriersPlease,2.0,2.4000000000000004
18830,16186,2024-01-25,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,2,1.24,6.5,Not Used,no,0.0,Credit Card,Australia Post Courier,3.0,2.48
39273,15379,2024-09-28,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,3,1.2,6.0,Used,EXTRA30,30.0,PayPal,Australia Post Courier,2.0,2.5199999999999996
